"MatchID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","Gene_Description","SPOT_ID","logFC_Extreme_Contrast","adjP_Extreme_Contrast","B_Extreme_Contrast"
"A_23_P139648",-3.11687012987013,8.09384,-5.59693523489354,0.000000185380501715079,0.00000621000352595682,6.9423212688566,"IAPP","islet amyloid polypeptide [Source:HGNC Symbol;Acc:HGNC:5329]","A_23_P139648",-3.11687012987013,0.00000621000352595682,6.9423212688566
"A_23_P93141",-3.11471428571429,9.13386,-4.30008583033972,0.0000392308013764586,0.000288257177874347,1.87617658528258,"GSTA5","glutathione S-transferase alpha 5 [Source:HGNC Symbol;Acc:HGNC:19662]","A_23_P93141",-3.11471428571429,0.000288257177874347,1.87617658528258
"A_24_P357266",-3.06924675324675,8.08507,-4.16036376386287,0.0000665070353989455,0.000426226107354628,1.38192646439651,"GRPR","gastrin releasing peptide receptor [Source:HGNC Symbol;Acc:HGNC:4609]","A_24_P357266",-3.06924675324675,0.000426226107354628,1.38192646439651
"A_23_P7957",-3.05887337662338,10.58676,-4.35375935334899,0.0000319406457419863,0.00024940866418169,2.06901725386843,"GNMT","glycine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:4415]","A_23_P7957",-3.05887337662338,0.00024940866418169,2.06901725386843
"A_23_P428329",-3.05040584415584,8.32618,-4.31319712453481,0.0000373146169820156,0.00027729051327014,1.92313288675124,"PTF1A","pancreas associated transcription factor 1a [Source:HGNC Symbol;Acc:HGNC:23734]","A_23_P428329",-3.05040584415584,0.00027729051327014,1.92313288675124
"A_23_P138328",-3.04940584415584,9.70143,-5.30183616328206,0.000000669140164524599,0.0000150488738675374,5.72156361411177,"PM20D1","peptidase M20 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26518]","A_23_P138328",-3.04940584415584,0.0000150488738675374,5.72156361411177
"A_23_P389500",-3.03548376623377,11.9569,-2.73807795817137,0.00729614834660776,0.0154288362766556,-2.92572898687371,"REG1B","regenerating family member 1 beta [Source:HGNC Symbol;Acc:HGNC:9952]","A_23_P389500",-3.03548376623377,0.0154288362766556,-2.92572898687371
"A_24_P788878",-2.99287337662337,10.26517,-6.47354617306223,0.00000000341930983556881,0.000000379483925490128,10.7542887970457,"C2CD4B","C2 calcium dependent domain containing 4B [Source:HGNC Symbol;Acc:HGNC:33628]","A_24_P788878",-2.99287337662337,0.000000379483925490128,10.7542887970457
"A_23_P363331",-2.95884090909091,6.25467,-4.96369974094067,0.00000278677679248471,0.0000415995698274647,4.36866011527496,"GUCA1C","guanylate cyclase activator 1C [Source:HGNC Symbol;Acc:HGNC:4680]","A_23_P363331",-2.95884090909091,0.0000415995698274647,4.36866011527496
"A_23_P251132",-2.90013961038961,7.00558,-5.37057260612701,0.000000497744718875523,0.0000123560630716921,6.00272113836587,"SNTG2","syntrophin gamma 2 [Source:HGNC Symbol;Acc:HGNC:13741]","A_23_P251132",-2.90013961038961,0.0000123560630716921,6.00272113836587
"A_23_P26522",-2.88031818181818,8.45782,-5.16917240660138,0.00000117801364394382,0.0000223071040618026,5.18465749691013,"AQP8","aquaporin 8 [Source:HGNC Symbol;Acc:HGNC:642]","A_23_P26522",-2.88031818181818,0.0000223071040618026,5.18465749691013
"A_24_P350759",-2.86061363636364,7.67401,-4.66159793942175,0.00000954297657816563,0.000101840231009978,3.20559842133524,"SLC1A2","solute carrier family 1 member 2 [Source:HGNC Symbol;Acc:HGNC:10940]","A_24_P350759",-2.86061363636364,0.000101840231009978,3.20559842133524
"A_33_P3408743",-2.84782792207792,8.42121,-5.4116106103496,0.000000416761327844584,0.0000110469882186509,6.17152417861061,"SLC16A12","solute carrier family 16 member 12 [Source:HGNC Symbol;Acc:HGNC:23094]","A_33_P3408743",-2.84782792207792,0.0000110469882186509,6.17152417861061
"A_24_P290751",-2.82713311688312,8.79158,-4.01751778234298,0.000112812478744054,0.000637756263051656,0.888531517772306,"DTX1","deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]","A_24_P290751",-2.82713311688312,0.000637756263051656,0.888531517772306
"A_33_P3312730",-2.81796103896104,12.16597,-4.26078214278013,0.000045559640777473,0.000321258395161816,1.73600365217424,"LMTK2","lemur tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:17880]","A_33_P3312730",-2.81796103896104,0.000321258395161816,1.73600365217424
