"Clinicopathological_Group","Gene_Count","Symbol","Gene_Description"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"FAM135A-AS1","FAM135A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40955]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"LCN8","lipocalin 8 [Source:HGNC Symbol;Acc:HGNC:27038]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"HES7","hes family bHLH transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:15977]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"MRPL23","mitochondrial ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10322]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"FGFR1OP2","FGFR1 oncogene partner 2 [Source:HGNC Symbol;Acc:HGNC:23098]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"CLDN10","claudin 10 [Source:HGNC Symbol;Acc:HGNC:2033]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"PDP1","pyruvate dehydrogenase phosphatase catalytic subunit 1 [Source:HGNC Symbol;Acc:HGNC:9279]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"REEP6","receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"C16orf96","chromosome 16 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:40031]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"BTN1A1","butyrophilin subfamily 1 member A1 [Source:HGNC Symbol;Acc:HGNC:1135]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"TUBB8","tubulin beta 8 class VIII [Source:HGNC Symbol;Acc:HGNC:20773]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"IGSF1","immunoglobulin superfamily member 1 [Source:HGNC Symbol;Acc:HGNC:5948]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"HOMER1","homer scaffold protein 1 [Source:HGNC Symbol;Acc:HGNC:17512]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"SZT2","SZT2 subunit of KICSTOR complex [Source:HGNC Symbol;Acc:HGNC:29040]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"DUX4L9","double homeobox 4 like 9 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:33855]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"RBM44","RNA binding motif protein 44 [Source:HGNC Symbol;Acc:HGNC:24756]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"SLC25A30-AS1","SLC25A30 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42795]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"FRMPD4","FERM and PDZ domain containing 4 [Source:HGNC Symbol;Acc:HGNC:29007]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"LRRC30","leucine rich repeat containing 30 [Source:HGNC Symbol;Acc:HGNC:30219]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"ESR1","estrogen receptor 1 [Source:HGNC Symbol;Acc:HGNC:3467]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"LINC00910","long intergenic non-protein coding RNA 910 [Source:HGNC Symbol;Acc:HGNC:44361]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"SLC35A3","solute carrier family 35 member A3 [Source:HGNC Symbol;Acc:HGNC:11023]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"SEC14L3","SEC14 like lipid binding 3 [Source:HGNC Symbol;Acc:HGNC:18655]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"CYP4F32P","cytochrome P450 family 4 subfamily F member 32, pseudogene [Source:HGNC Symbol;Acc:HGNC:39951]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"FAM95A","family with sequence similarity 95 member A [Source:HGNC Symbol;Acc:HGNC:28069]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"OR52I2","olfactory receptor family 52 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15221]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"OR52I1","olfactory receptor family 52 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:15220]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"KRTAP21-2","keratin associated protein 21-2 [Source:HGNC Symbol;Acc:HGNC:18946]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"SNX32","sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"SRD5A3","steroid 5 alpha-reductase 3 [Source:HGNC Symbol;Acc:HGNC:25812]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"TTLL9","tubulin tyrosine ligase like 9 [Source:HGNC Symbol;Acc:HGNC:16118]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"FSD2","fibronectin type III and SPRY domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18024]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"ZNF672","zinc finger protein 672 [Source:HGNC Symbol;Acc:HGNC:26179]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"NOG","noggin [Source:HGNC Symbol;Acc:HGNC:7866]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"CFAP58","cilia and flagella associated protein 58 [Source:HGNC Symbol;Acc:HGNC:26676]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"KATNB1","katanin regulatory subunit B1 [Source:HGNC Symbol;Acc:HGNC:6217]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"TRBV6-2","T cell receptor beta variable 6-2 [Source:HGNC Symbol;Acc:HGNC:12227]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"EDN3","endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"CYS1","cystin 1 [Source:HGNC Symbol;Acc:HGNC:18525]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"RASSF3","Ras association domain family member 3 [Source:HGNC Symbol;Acc:HGNC:14271]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"NUTF2P4","nuclear transport factor 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:50453]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"KNCN","kinocilin [Source:HGNC Symbol;Acc:HGNC:26488]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"PSG2","pregnancy specific beta-1-glycoprotein 2 [Source:HGNC Symbol;Acc:HGNC:9519]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"TRAV8-3","T cell receptor alpha variable 8-3 [Source:HGNC Symbol;Acc:HGNC:12148]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"FEZF1","FEZ family zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:22788]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"NDOR1","NADPH dependent diflavin oxidoreductase 1 [Source:HGNC Symbol;Acc:HGNC:29838]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"MMAA","metabolism of cobalamin associated A [Source:HGNC Symbol;Acc:HGNC:18871]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"GM2A","ganglioside GM2 activator [Source:HGNC Symbol;Acc:HGNC:4367]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"TMF1","TATA element modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:11870]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"ZSCAN5B","zinc finger and SCAN domain containing 5B [Source:HGNC Symbol;Acc:HGNC:34246]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"VMP1","vacuole membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:29559]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"TMEM253","transmembrane protein 253 [Source:HGNC Symbol;Acc:HGNC:32545]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"RMDN2","regulator of microtubule dynamics 2 [Source:HGNC Symbol;Acc:HGNC:26567]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"ZNF837","zinc finger protein 837 [Source:HGNC Symbol;Acc:HGNC:25164]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"UBA6","ubiquitin like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:HGNC:25581]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"LINC02613","long intergenic non-protein coding RNA 2613 [Source:HGNC Symbol;Acc:HGNC:54068]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"FRG2B","FSHD region gene 2 family member B [Source:HGNC Symbol;Acc:HGNC:33518]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"KCNA3","potassium voltage-gated channel subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:6221]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"MAP3K2","mitogen-activated protein kinase kinase kinase 2 [Source:HGNC Symbol;Acc:HGNC:6854]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"NUDT8","nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"PDE4B-AS1","PDE4B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40437]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"C16orf86","chromosome 16 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:33755]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"OR5A1","olfactory receptor family 5 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8319]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"OR4D6","olfactory receptor family 4 subfamily D member 6 [Source:HGNC Symbol;Acc:HGNC:15175]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"YTHDC2","YTH N6-methyladenosine RNA binding protein C2 [Source:HGNC Symbol;Acc:HGNC:24721]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"GJC2","gap junction protein gamma 2 [Source:HGNC Symbol;Acc:HGNC:17494]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"TNPO3","transportin 3 [Source:HGNC Symbol;Acc:HGNC:17103]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"LINC02481","long intergenic non-protein coding RNA 2481 [Source:HGNC Symbol;Acc:HGNC:27958]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"ZWILCH","zwilch kinetochore protein [Source:HGNC Symbol;Acc:HGNC:25468]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"NLN","neurolysin [Source:HGNC Symbol;Acc:HGNC:16058]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"EPS15P1","epidermal growth factor receptor pathway substrate 15 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18166]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"PAPPA","pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"FAM245A","family with sequence similarity 245 member A [Source:HGNC Symbol;Acc:HGNC:45163]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"LINC02675","long intergenic non-protein coding RNA 2675 [Source:HGNC Symbol;Acc:HGNC:54169]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"COBL","cordon-bleu WH2 repeat protein [Source:HGNC Symbol;Acc:HGNC:22199]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"GASK1B-AS1","GASK1B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53132]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"OR7E93P","olfactory receptor family 7 subfamily E member 93 pseudogene [Source:HGNC Symbol;Acc:HGNC:14780]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"OR7E149P","olfactory receptor family 7 subfamily E member 149 pseudogene [Source:HGNC Symbol;Acc:HGNC:19589]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"OR7E7P","olfactory receptor family 7 subfamily E member 7 pseudogene [Source:HGNC Symbol;Acc:HGNC:8457]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"OR7E140P","olfactory receptor family 7 subfamily E member 140 pseudogene [Source:HGNC Symbol;Acc:HGNC:19561]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"OR7E128P","olfactory receptor family 7 subfamily E member 128 pseudogene [Source:HGNC Symbol;Acc:HGNC:15305]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"PIGU","phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"CLIC2","chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"GK5","glycerol kinase 5 [Source:HGNC Symbol;Acc:HGNC:28635]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"LCAL1","lung cancer associated lncRNA 1 [Source:HGNC Symbol;Acc:HGNC:25837]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"SP3P","Sp3 transcription factor pseudogene [Source:HGNC Symbol;Acc:HGNC:35430]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"EMC1-AS1","EMC1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54050]"
"Tumor_vs_Normal_Pos/Reverse_Contrast",968,"JAK2","Janus kinase 2 [Source:HGNC Symbol;Acc:HGNC:6192]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ITPRID2","ITPR interacting domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11319]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"NGEF","neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SUCO","SUN domain containing ossification factor [Source:HGNC Symbol;Acc:HGNC:1240]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"PRR34","PRR34 long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:25606]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CCDC59","coiled-coil domain containing 59 [Source:HGNC Symbol;Acc:HGNC:25005]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SERPINA11","serpin family A member 11 [Source:HGNC Symbol;Acc:HGNC:19193]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ORAI3","ORAI calcium release-activated calcium modulator 3 [Source:HGNC Symbol;Acc:HGNC:28185]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SALL4","spalt like transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:15924]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CD19","CD19 molecule [Source:HGNC Symbol;Acc:HGNC:1633]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"POU3F4","POU class 3 homeobox 4 [Source:HGNC Symbol;Acc:HGNC:9217]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"PCGF6","polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ZNF684","zinc finger protein 684 [Source:HGNC Symbol;Acc:HGNC:28418]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"FKBP3","FKBP prolyl isomerase 3 [Source:HGNC Symbol;Acc:HGNC:3719]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"UTP11","UTP11 small subunit processome component [Source:HGNC Symbol;Acc:HGNC:24329]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RETN","resistin [Source:HGNC Symbol;Acc:HGNC:20389]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"FXYD7","FXYD domain containing ion transport regulator 7 [Source:HGNC Symbol;Acc:HGNC:4034]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CEBPZ","CCAAT enhancer binding protein zeta [Source:HGNC Symbol;Acc:HGNC:24218]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"BAZ2B","bromodomain adjacent to zinc finger domain 2B [Source:HGNC Symbol;Acc:HGNC:963]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"PSMC6","proteasome 26S subunit, ATPase 6 [Source:HGNC Symbol;Acc:HGNC:9553]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"OR51E1","olfactory receptor family 51 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:15194]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"APOOL","apolipoprotein O like [Source:HGNC Symbol;Acc:HGNC:24009]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SMC3P1","SMC3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54642]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SMC3","structural maintenance of chromosomes 3 [Source:HGNC Symbol;Acc:HGNC:2468]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"DSG2","desmoglein 2 [Source:HGNC Symbol;Acc:HGNC:3049]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SERPINB7","serpin family B member 7 [Source:HGNC Symbol;Acc:HGNC:13902]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RPL22L1","ribosomal protein L22 like 1 [Source:HGNC Symbol;Acc:HGNC:27610]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"FBLN2","fibulin 2 [Source:HGNC Symbol;Acc:HGNC:3601]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SLC22A13","solute carrier family 22 member 13 [Source:HGNC Symbol;Acc:HGNC:8494]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"EIF1AY","eukaryotic translation initiation factor 1A Y-linked [Source:HGNC Symbol;Acc:HGNC:3252]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"EFCAB2","EF-hand calcium binding domain 2 [Source:HGNC Symbol;Acc:HGNC:28166]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"AKR1C4","aldo-keto reductase family 1 member C4 [Source:HGNC Symbol;Acc:HGNC:387]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"MUCL1","mucin like 1 [Source:HGNC Symbol;Acc:HGNC:30588]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"HDHD2","haloacid dehalogenase like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25364]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RN7SKP63","RN7SK pseudogene 63 [Source:HGNC Symbol;Acc:HGNC:45787]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RIMBP3C","RIMS binding protein 3C [Source:HGNC Symbol;Acc:HGNC:33892]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RN7SKP131","RN7SK pseudogene 131 [Source:HGNC Symbol;Acc:HGNC:45855]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RIMBP3","RIMS binding protein 3 [Source:HGNC Symbol;Acc:HGNC:29344]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RIMBP3B","RIMS binding protein 3B [Source:HGNC Symbol;Acc:HGNC:33891]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RN7SKP221","RN7SK pseudogene 221 [Source:HGNC Symbol;Acc:HGNC:45945]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SLC19A2","solute carrier family 19 member 2 [Source:HGNC Symbol;Acc:HGNC:10938]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"BEST2","bestrophin 2 [Source:HGNC Symbol;Acc:HGNC:17107]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CCDC91","coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:HGNC:24855]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RNASE3","ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"WDR7","WD repeat domain 7 [Source:HGNC Symbol;Acc:HGNC:13490]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SLC35F5","solute carrier family 35 member F5 [Source:HGNC Symbol;Acc:HGNC:23617]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RCAN1","regulator of calcineurin 1 [Source:HGNC Symbol;Acc:HGNC:3040]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"EPHB1","EPH receptor B1 [Source:HGNC Symbol;Acc:HGNC:3392]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"UBE2B","ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ARSI","arylsulfatase family member I [Source:HGNC Symbol;Acc:HGNC:32521]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RPF2","ribosome production factor 2 homolog [Source:HGNC Symbol;Acc:HGNC:20870]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ANK3","ankyrin 3 [Source:HGNC Symbol;Acc:HGNC:494]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ZNF22","zinc finger protein 22 [Source:HGNC Symbol;Acc:HGNC:13012]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"AASDHPPT","aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase [Source:HGNC Symbol;Acc:HGNC:14235]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"DIRAS2","DIRAS family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:19323]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CCL16","C-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:10614]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"WTAP","WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CRHR2","corticotropin releasing hormone receptor 2 [Source:HGNC Symbol;Acc:HGNC:2358]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ST7","suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"KRT5","keratin 5 [Source:HGNC Symbol;Acc:HGNC:6442]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"B9D2","B9 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28636]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RRP12","ribosomal RNA processing 12 homolog [Source:HGNC Symbol;Acc:HGNC:29100]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"OR8U9","olfactory receptor family 8 subfamily U member 9 [Source:HGNC Symbol;Acc:HGNC:29166]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"OR8U1","olfactory receptor family 8 subfamily U member 1 [Source:HGNC Symbol;Acc:HGNC:19611]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RPS13","ribosomal protein S13 [Source:HGNC Symbol;Acc:HGNC:10386]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"P2RY2","purinergic receptor P2Y2 [Source:HGNC Symbol;Acc:HGNC:8541]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"HACE1","HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21033]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"GPR84","G protein-coupled receptor 84 [Source:HGNC Symbol;Acc:HGNC:4535]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CPEB4","cytoplasmic polyadenylation element binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21747]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"PNOC","prepronociceptin [Source:HGNC Symbol;Acc:HGNC:9163]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"OR12D3","olfactory receptor family 12 subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:13963]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RORA","RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CCL17","C-C motif chemokine ligand 17 [Source:HGNC Symbol;Acc:HGNC:10615]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"GMCL1","germ cell-less 1, spermatogenesis associated [Source:HGNC Symbol;Acc:HGNC:23843]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SLC30A3","solute carrier family 30 member 3 [Source:HGNC Symbol;Acc:HGNC:11014]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ARSF","arylsulfatase F [Source:HGNC Symbol;Acc:HGNC:721]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"LRRN3","leucine rich repeat neuronal 3 [Source:HGNC Symbol;Acc:HGNC:17200]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"KCNK13","potassium two pore domain channel subfamily K member 13 [Source:HGNC Symbol;Acc:HGNC:6275]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"OSR1","odd-skipped related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8111]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ODAD3","outer dynein arm docking complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:28303]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"MED23","mediator complex subunit 23 [Source:HGNC Symbol;Acc:HGNC:2372]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"TMEM181","transmembrane protein 181 [Source:HGNC Symbol;Acc:HGNC:20958]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"BTBD8","BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:21019]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SRP72","signal recognition particle 72 [Source:HGNC Symbol;Acc:HGNC:11303]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"TAS2R41","taste 2 receptor member 41 [Source:HGNC Symbol;Acc:HGNC:18883]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"RIMS1","regulating synaptic membrane exocytosis 1 [Source:HGNC Symbol;Acc:HGNC:17282]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"PARP11","poly(ADP-ribose) polymerase family member 11 [Source:HGNC Symbol;Acc:HGNC:1186]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"FZD3","frizzled class receptor 3 [Source:HGNC Symbol;Acc:HGNC:4041]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CCDC85A","coiled-coil domain containing 85A [Source:HGNC Symbol;Acc:HGNC:29400]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"SSPOP","SCO-spondin, pseudogene [Source:HGNC Symbol;Acc:HGNC:21998]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CIMIP4","ciliary microtubule inner protein 4 [Source:HGNC Symbol;Acc:HGNC:28568]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"ELOVL7","ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:HGNC:26292]"
"Tumor_vs_Normal_Neg/Extreme_Contrast",295,"CLDN17","claudin 17 [Source:HGNC Symbol;Acc:HGNC:2038]"
