"MatchID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","Gene_Description","SPOT_ID","logFC_Extreme_Contrast","adjP_Extreme_Contrast","B_Extreme_Contrast"
"A_33_P3467933",-0.49667857142857,8.33067,-2.0731137229733,0.040687532493743,0.0590544126022222,-4.41649718136485,"AZIN1","antizyme inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:16432]","A_33_P3467933",-0.49667857142857,0.0590544126022222,-4.41649718136485
"A_24_P944827",0.27463961038961,9.98734,2.07303938805861,0.0406945961271459,0.059061306614824,-4.41664300181065,"ATG7","autophagy related 7 [Source:HGNC Symbol;Acc:HGNC:16935]","A_24_P944827",0.27463961038961,0.059061306614824,-4.41664300181065
"A_23_P310582",-0.374902597402602,7.78286,-2.07233983756269,0.0407611222044973,0.0591477690519015,-4.4180150529366,"ST7L","suppression of tumorigenicity 7 like [Source:HGNC Symbol;Acc:HGNC:18441]","A_23_P310582",-0.374902597402602,0.0591477690519015,-4.4180150529366
"A_33_P3336878",0.538022727272729,7.46818,2.0713783696714,0.0408527087934732,0.0592537214990736,-4.41990011815189,"MFSD13A","major facilitator superfamily domain containing 13A [Source:HGNC Symbol;Acc:HGNC:26196]","A_33_P3336878",0.538022727272729,0.0592537214990736,-4.41990011815189
"A_23_P253412",-0.258389610389607,8.39658,-2.07125288818523,0.040864674834344,0.0592677096489469,-4.42014607943368,"MRPL50","mitochondrial ribosomal protein L50 [Source:HGNC Symbol;Acc:HGNC:16654]","A_23_P253412",-0.258389610389607,0.0592677096489469,-4.42014607943368
"A_23_P127663",0.440957792207793,7.59514,2.07056749268991,0.0409300880457682,0.0593490926753169,-4.42148930936031,"PRRG4","proline rich and Gla domain 4 [Source:HGNC Symbol;Acc:HGNC:30799]","A_23_P127663",0.440957792207793,0.0593490926753169,-4.42148930936031
"A_24_P146211",0.30548701298701,14.53492,2.07036385670997,0.0409495401269393,0.0593739256620422,-4.42188831415282,"H2BC5","H2B clustered histone 5 [Source:HGNC Symbol;Acc:HGNC:4747]","A_24_P146211",0.30548701298701,0.0593739256620422,-4.42188831415282
"A_23_P139682",0.612915584415587,8.29071,2.0694223735799,0.0410395775325468,0.059487578426791,-4.42373259033368,"PZP","PZP alpha-2-macroglobulin like [Source:HGNC Symbol;Acc:HGNC:9750]","A_23_P139682",0.612915584415587,0.059487578426791,-4.42373259033368
"A_33_P3271111",0.402454545454548,10.32401,2.06875070882797,0.0411039152203472,0.0595639250590168,-4.42504784756311,"NINJ1","ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]","A_33_P3271111",0.402454545454548,0.0595639250590168,-4.42504784756311
"A_23_P302207",-0.497448051948051,5.40053,-2.06868088725151,0.0411106082897873,0.0595702422346225,-4.42518455004337,"ZNF853","zinc finger protein 853 [Source:HGNC Symbol;Acc:HGNC:21767]","A_23_P302207",-0.497448051948051,0.0595702422346225,-4.42518455004337
"A_23_P117380",-0.291821428571425,7.90089,-2.06807335690524,0.0411688854691288,0.0596479152278909,-4.42637384474862,"FAM181A","family with sequence similarity 181 member A [Source:HGNC Symbol;Acc:HGNC:20491]","A_23_P117380",-0.291821428571425,0.0596479152278909,-4.42637384474862
"A_33_P3294297",0.51528246753247,7.6442,2.06720922252148,0.0412518996538177,0.0597512336471288,-4.42806491254604,"RNF126P1","ring finger protein 126 pseudogene 1 [Source:NCBI gene (formerly Entrezgene);Acc:376412]","A_33_P3294297",0.51528246753247,0.0597512336471288,-4.42806491254604
"A_23_P314789",-0.46912012987013,5.61477,-2.0670808295418,0.0412642461599387,0.0597657255718676,-4.42831611585837,"ZDHHC19","zinc finger DHHC-type palmitoyltransferase 19 [Source:HGNC Symbol;Acc:HGNC:20713]","A_23_P314789",-0.46912012987013,0.0597657255718676,-4.42831611585837
"A_24_P85537",-0.695626623376613,8.34304,-2.06688973163273,0.04128262836959,0.0597889572631009,-4.42868997604948,"MAP3K13","mitogen-activated protein kinase kinase kinase 13 [Source:HGNC Symbol;Acc:HGNC:6852]","A_24_P85537",-0.695626623376613,0.0597889572631009,-4.42868997604948
"A_24_P287974",0.328301948051949,8.03076,2.06614480451834,0.0413543520738646,0.059872451422918,-4.43014703402403,"CUEDC1","CUE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:31350]","A_24_P287974",0.328301948051949,0.059872451422918,-4.43014703402403
"A_33_P3348288",0.336896103896105,8.20581,2.06614874507763,0.0413539723840098,0.059872451422918,-4.43013932766099,"RHOBTB1","Rho related BTB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18738]","A_33_P3348288",0.336896103896105,0.059872451422918,-4.43013932766099
"A_33_P3294252",0.494120129870129,6.89783,2.06580006321076,0.0413875809817922,0.0599137635196068,-4.43082117588316,"ATF1","activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]","A_33_P3294252",0.494120129870129,0.0599137635196068,-4.43082117588316
"A_33_P3209476",0.621525974025975,7.64486,2.06548318884642,0.041418144088245,0.0599481758643871,-4.43144073286813,"CCM2","CCM2 scaffold protein [Source:HGNC Symbol;Acc:HGNC:21708]","A_33_P3209476",0.621525974025975,0.0599481758643871,-4.43144073286813
"A_33_P3274851",0.302168831168833,10.22014,2.06480326941395,0.041483789012503,0.0600394170399247,-4.43276982606439,"COX5B","cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]","A_33_P3274851",0.302168831168833,0.0600394170399247,-4.43276982606439
"A_33_P3298990",0.520415584415584,6.73586,2.06469630348002,0.0414941245040756,0.0600509707501436,-4.43297888442043,"CD5","CD5 molecule [Source:HGNC Symbol;Acc:HGNC:1685]","A_33_P3298990",0.520415584415584,0.0600509707501436,-4.43297888442043
"A_24_P98263",-0.368435064935069,11.12309,-2.0642148382755,0.0415406730650096,0.0601081129560362,-4.43391975557094,"EBAG9","estrogen receptor binding site associated antigen 9 [Source:HGNC Symbol;Acc:HGNC:3123]","A_24_P98263",-0.368435064935069,0.0601081129560362,-4.43391975557094
"A_33_P3385376",-0.418227272727273,6.02136,-2.06301197310935,0.0416571634487542,0.0602425219077049,-4.43626949423722,"SYPL2","synaptophysin like 2 [Source:HGNC Symbol;Acc:HGNC:27638]","A_33_P3385376",-0.418227272727273,0.0602425219077049,-4.43626949423722
"A_33_P3209005",0.43410064935065,4.71281,2.062883046871,0.0416696658294996,0.0602537749937012,-4.43652127078976,"KRBOX4","KRAB box domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26007]","A_33_P3209005",0.43410064935065,0.0602537749937012,-4.43652127078976
"A_23_P104318",-0.58014285714285,11.61046,-2.06240812235613,0.0417157485583618,0.0603054839229228,-4.43744861339498,"DDIT4","DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]","A_23_P104318",-0.58014285714285,0.0603054839229228,-4.43744861339498
"A_24_P902728",0.355025974025978,6.34572,2.0624185635144,0.0417147349646381,0.0603054839229228,-4.43742822798649,"CAPRIN1","cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743]","A_24_P902728",0.355025974025978,0.0603054839229228,-4.43742822798649
"A_23_P24077",0.312120129870129,8.27739,2.06209622413822,0.0417460363812295,0.0603361844159592,-4.43805752251551,"VSIR","V-set immunoregulatory receptor [Source:HGNC Symbol;Acc:HGNC:30085]","A_23_P24077",0.312120129870129,0.0603361844159592,-4.43805752251551
"A_23_P26173",-0.427779220779218,11.06975,-2.06161771898405,0.041792539797092,0.0603938162851319,-4.43899152880975,"TMED3","transmembrane p24 trafficking protein 3 [Source:HGNC Symbol;Acc:HGNC:28889]","A_23_P26173",-0.427779220779218,0.0603938162851319,-4.43899152880975
"A_24_P113131",-0.274587662337664,8.52992,-2.06121948513596,0.0418312759839352,0.060439528542816,-4.43976869980659,"TSPOAP1","TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831]","A_24_P113131",-0.274587662337664,0.060439528542816,-4.43976869980659
"A_24_P290770",0.290301948051949,10.04064,2.05923721707833,0.0420245502121473,0.0606775648348477,-4.44363513313456,"OGDH","oxoglutarate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8124]","A_24_P290770",0.290301948051949,0.0606775648348477,-4.44363513313456
"A_24_P104407",-0.662389610389612,6.8391,-2.05920161852141,0.0420280281246729,0.0606791541804525,-4.44370453725071,"SYNM","synemin [Source:HGNC Symbol;Acc:HGNC:24466]","A_24_P104407",-0.662389610389612,0.0606791541804525,-4.44370453725071
"A_23_P370625",0.368246753246755,8.9627,2.05885948217139,0.0420614668121638,0.0607171295508281,-4.44437152134724,"MTFR1L","mitochondrial fission regulator 1 like [Source:HGNC Symbol;Acc:HGNC:28836]","A_23_P370625",0.368246753246755,0.0607171295508281,-4.44437152134724
"A_23_P370625",0.368246753246755,8.9627,2.05885948217139,0.0420614668121638,0.0607171295508281,-4.44437152134724,"SELENON","selenoprotein N [Source:HGNC Symbol;Acc:HGNC:15999]","A_23_P370625",0.368246753246755,0.0607171295508281,-4.44437152134724
